Name	CTLA4	PDCD1	LAG3	BTLA	CD160	IDO1	IL10	IL10RB	TGFB1	TGFBR1	VTCN1	CD244	LGALS9	HAVCR2	ADORA2A	TIGIT	CSF1R	KIR2DL1	KIR2DL3	KDR	CD96	PVRL2	C10orf54	MICA	MICB	CD27	CD274	CD28	CD40	CD40LG	CD70	CD80	CD86	ICOS	ICOSLG	IL6	IL6R	PDCD1LG2	TMEM173	TNFRSF13B	TNFRSF13C	TNFRSF14	TNFRSF17	TNFRSF18	TNFRSF4	TNFRSF9	TNFSF13	TNFSF13B	TNFSF18	TNFSF4	TNFSF9	TNFSF15	TNFRSF25	HHLA2	TMIGD2	BTNL2	CD276	CD48	TNFSF14	TNFRSF8	PVR	LTA	IL2RA	ENTPD1	NT5E	CXCR4	CXCL12	KLRK1	RAET1E	ULBP1	GZMA_O	PRF1_O
CD40	0.294730933322286	0.43354782624777	0.431280024628447	0.287577241074265	0.186421897524848	0.477389558762275	0.337918158174028	0.340997307656588	0.419923207690047	0.12188648475204	-0.0611619645557894	0.382608004319161	0.08452020581088	0.446257711065291	0.31352802955692	0.398381616952704	0.365677155571775	0.313405218830574	0.333088564678962	0.269204953302383	0.361729274574295	-0.16324342652643	0.456605582888791	0.232831819168071	0.120992118956426	0.40198790496805	0.406779529063431	0.348023694939028	NA	0.292751876430569	0.486830164880351	0.291037910960992	0.41048552846625	0.329813589351891	0.185348426441511	0.251415544451483	0.334897402196806	0.449698957031372	0.250418377658283	0.150860005744501	0.0795207185635587	0.326303876390731	0.124323514803014	0.0337610509936651	0.449363476178628	0.466574194731566	0.172644525443697	0.301648881739312	0.224825411198629	0.0981136170262339	0.32771186493613	0.0626710602855624	0.0922577183847096	0.2413128750091	0.240693908268028	0.180645295544715	-0.0581396497605844	0.428150660721226	0.359647223029515	0.328420947456265	0.049419411654386	0.374272446720301	0.317627321677784	0.23115447141477	0.0337515021465472	0.334989561095763	0.146321441263314	0.377604474989029	0.0779760646673108	-0.00866400232771515	0.48920634684355	0.506577583875729
CD40LG	0.472992352465243	0.531491851392874	0.340274525403233	0.707954179725962	0.45712734616161	0.286395816043152	0.202797899238476	0.215054917461668	0.197903736390903	0.120320105322637	-0.118722637721097	0.597182715060066	0.314721122215732	0.419562378583684	0.4915390075235	0.607894749310854	0.432449888446567	0.362806523037669	0.379141053950467	0.27555379435696	0.749992337772108	-0.126455442325323	0.342076350605397	0.0506950055361508	0.189793143330927	0.693480228887704	0.200126726690047	0.688948875381985	0.292751876430569	NA	0.315598794359829	0.356937858102191	0.398335428011538	0.58000467656476	0.162704922578581	-0.00138920630134725	0.29308651191509	0.27265106123305	0.336487528553801	0.584838462308601	0.178140392348765	0.445055775494188	0.507310476384843	-0.0509029276530457	0.369088368429688	0.43209731175887	0.334356106345309	0.465663144092909	0.120096767817891	0.264799904852846	0.0919946979469039	0.170987055027499	0.040136301373471	0.299646633086968	0.448686220159307	0.0579997349771835	-0.324941414293828	0.737862925835212	0.477248684589921	0.368694198139349	-0.130231001710674	0.638672085574939	0.357735701967457	0.473513887526364	0.00124943657631695	0.457412702498089	0.341600529664147	0.6830437851517	-0.0212946433719826	-0.198654396963443	0.630869678074825	0.545962657266938
CD70	0.326596641634497	0.453736729209071	0.382517995547166	0.229557507634778	0.169477537347062	0.370605069736079	0.215049931929811	0.302138640887926	0.39246358419113	0.146724416176266	-0.281014189467614	0.440501576848722	0.165530733314479	0.414049742213378	0.305421400334182	0.371183369832096	0.326565919350424	0.3151152840971	0.326748006291421	0.129623195138473	0.338948582190025	-0.237429632282003	0.449380376554379	0.213159504651618	0.151338670614034	0.395558367991629	0.260918584648098	0.279535893813622	0.486830164880351	0.315598794359829	NA	0.23324252908055	0.333074106284215	0.354758363501644	0.251224346437151	0.184062823848244	0.192367178113581	0.314360414819571	0.243964537378803	0.13655924550456	-0.0109515300085242	0.445784182553673	0.081579882686505	0.0140194636354494	0.478678401843777	0.470359259611521	0.154819681236293	0.260712316047789	0.118673151795902	0.150925591690639	0.604912402931231	0.059421935551355	0.127838233838641	0.380135642597285	0.322276343671155	0.0769913192907991	-0.0798326375916888	0.394200067679559	0.373823868694033	0.2982804301748	0.143225970192272	0.371828398734017	0.299747102440891	0.264005055233602	0.197462382140267	0.307381681523314	0.0832861950723201	0.390063824120832	0.089733863976821	-0.0456613840372354	0.482830885259367	0.539416057990132
CD80	0.613875603073957	0.440301549892086	0.481304080295665	0.490693817012995	0.0967686298176386	0.28394378841357	0.473411777583331	0.182061954948951	0.223837031293978	0.201469893078171	-0.0313037991953133	0.378388070787714	0.208817359277322	0.512668108090107	0.23530557118711	0.598084358503846	0.45399919861874	0.183106092375487	0.221193944244095	0.0654294312919408	0.488098490493806	-0.101872994408458	0.218074273890202	0.0546720165707267	0.38623198321391	0.447288469806755	0.55269374652672	0.592388404341795	0.291037910960992	0.356937858102191	0.23324252908055	NA	0.66281541200821	0.694216458221763	0.0605798136931645	0.21809056300152	0.304015235082356	0.617429160197405	0.24800266225775	0.309577114151863	0.190820632451049	0.0260963437105786	0.395645863103464	0.143297336661434	0.218628503763138	0.615218538914681	0.0950668871780012	0.626900798810006	0.265796592043054	0.429046315542552	0.134208333566423	0.201337871166624	-0.0222845751349007	-0.0432543111844496	0.194150799347267	0.00789396407701794	-0.0164977042396792	0.544119552649673	0.303682622458303	0.353814934715187	-0.0265959458479089	0.531945418512274	0.666527238939957	0.23784616526359	0.0488086155736588	0.250376545221773	0.193453939414612	0.389276871283593	0.0428779260814431	0.0668308640069051	0.418763223414038	0.400566929940345
CD86	0.409711211305621	0.389350079436509	0.373429249760878	0.499366043976739	0.290419913622921	0.229099936154582	0.593775503285496	0.283029203604882	0.439847578161569	0.347254301487147	-0.0740348695556556	0.531068041147534	0.195461425757057	0.843306942793378	0.368703592113837	0.478333630478871	0.812066153133712	0.27188589602024	0.27896165909566	0.228905632840451	0.529039321770167	-0.232170773215985	0.507009509642315	-0.00735306089473894	0.306440499695726	0.416863848899485	0.485386264623581	0.606762424267402	0.41048552846625	0.398335428011538	0.333074106284215	0.66281541200821	NA	0.503099146768607	0.116854168094107	0.162341522233057	0.416298756844973	0.7206506093796	0.245367666080294	0.229231527559216	0.11298801859834	0.118130673812479	0.257091514972746	-0.0372945664304298	0.228277001652847	0.513583097449604	0.252672144531942	0.808765878235996	0.320134605186388	0.440818164880926	0.138691125998693	-0.0222750232790724	-0.196547965732525	-0.0238325694284989	0.282122415008103	0.102173829137809	-0.0934841351607867	0.708326321648804	0.424699504723527	0.438829466361256	-0.225269845591049	0.496287449828236	0.547061075057114	0.466866282165038	0.0583553140114385	0.477063442092998	0.33072931328764	0.520560920729975	2.40014075491654e-05	-0.0632049882780964	0.475749375764075	0.483494470615239
ICOS	0.850533178004393	0.682259270737005	0.632957009116222	0.676808743763277	0.188577638413888	0.415432577748515	0.388948181344044	0.200362973242967	0.233098772269742	0.111407705118238	-0.113083388360322	0.548295439084062	0.275066701305238	0.371406190529816	0.275582478958805	0.859209798997694	0.319620242160266	0.314047202286927	0.364705986412245	-0.00595759833309579	0.715729720319685	-0.181528899646671	0.30281404005415	0.0396405544108323	0.364474663859093	0.734147993070438	0.496183619532331	0.673175309261409	0.329813589351891	0.58000467656476	0.354758363501644	0.694216458221763	0.503099146768607	NA	0.0635675820280462	0.194313887326424	0.279743569538899	0.501679923866484	0.28640083422517	0.536650740263258	0.30812179696691	0.202720652598142	0.557742987036545	0.205575821436419	0.34350247432546	0.716880167093935	0.0549679358776908	0.517173799235067	0.221363143097585	0.325817427121761	0.219494353165834	0.197211773360898	0.155444609317255	0.100311825235668	0.415655819051571	0.0241364269020262	-0.12268533192296	0.647704897030196	0.401695359571369	0.468126235693152	0.0167339289692319	0.738084507811169	0.657705831993255	0.251341728400928	0.0348918243406263	0.251321523988712	0.111362898933877	0.62366405159396	0.0899466809543049	0.0153038565672014	0.67112296618287	0.609311768595835
ICOSLG	0.044165522165816	0.170695888974505	0.105454278220285	0.0709191917279309	0.0934002796320014	0.10358930219939	0.0959619971693807	0.135315654535256	0.111256463857516	0.0296489019170775	-0.0805935858475232	0.129472482480993	0.155337297066197	0.203381778867937	0.17746466370837	0.101354482142556	0.243268793739821	0.113359568284991	0.109508827543567	0.123857657853576	0.0828786349203028	-0.0206033163663245	0.227825204781586	-0.0240090943243741	-0.0363508563763823	0.10934665114462	0.0675222564481577	0.128645122591331	0.185348426441511	0.162704922578581	0.251224346437151	0.0605798136931645	0.116854168094107	0.0635675820280462	NA	-0.0122335832230664	0.10893800924873	0.100369780696542	0.0952361243117207	0.0312455948012394	0.00507014458192308	0.283090296813857	-0.0454418838292573	-0.102283040064532	0.250410783677695	0.179192972822658	0.128147687978492	0.108132666406078	0.0412090423882693	0.0635899474606474	0.113292416736629	0.131261157474169	0.0713115041614498	0.177013200670116	0.160991943075651	0.0721155129442523	-0.0501251320897335	0.143648318391287	0.194764118975804	0.125108932505975	0.0455798353770722	0.184312301917447	0.106381210506406	0.135091128647821	0.0396305992463604	0.171005399869952	0.132958544970548	0.111061119057258	-0.0851352952871422	-0.0984344936432613	0.120999452717533	0.178988293455119
IL6	0.252977994649727	0.178910627733837	0.198597808419237	0.0220419781165339	-0.129622127888559	0.228024074873451	0.296050389519056	0.145005564190249	0.14781262249416	0.060879524235085	-0.0516278610225986	0.111678335773017	0.0217560873900658	0.0641840103372392	-0.00207017881174019	0.168021137141494	0.0620475475902786	0.0561798532599659	0.055704083942084	0.050292070897312	0.0323882258803977	-0.0607144507626268	0.157403532049527	0.0841468315224757	0.0624388276371262	0.118733166455488	0.334805574427885	0.111720232822955	0.251415544451483	-0.00138920630134725	0.184062823848244	0.21809056300152	0.162341522233057	0.194313887326424	-0.0122335832230664	NA	0.0438314202425888	0.29566831358561	0.122047784102752	0.074807147653159	0.167541359992077	-0.00679699567430937	0.135103638939011	0.156889135316622	0.179155816055407	0.244073129593958	-0.0789811521927523	0.0540348151175024	0.250586743604384	-0.0270946468761292	0.273659031662055	0.131973775861727	0.150711850069344	0.0910040952892706	0.132200411996711	0.0323887601182002	0.173595843381675	0.0722640529879442	0.146597670332509	0.21963261315411	0.284029633875615	0.106393100684252	0.366509962956448	-0.0335088030365763	0.189402645038492	0.0282652498444996	-0.0295095135182574	0.0231466402380719	0.0652791994810833	0.207315714323949	0.168129395396497	0.201906821603211
IL6R	0.126492758325373	0.206798455319623	0.134891234634839	0.402925556325112	0.271802021429756	0.107255584562338	0.283368278935975	0.320441076569279	0.482223114589691	0.220609761676622	-0.146266138570132	0.424585345930082	-0.0121077331257983	0.40460738366441	0.173823953412253	0.228471776425303	0.474769791008328	0.241925582526295	0.222294326247344	0.122417176450295	0.401500893288628	-0.349494399770192	0.526499443043875	-0.00197558370114484	0.202020672695088	0.252296532157186	0.353337437638386	0.380650691590987	0.334897402196806	0.29308651191509	0.192367178113581	0.304015235082356	0.416298756844973	0.279743569538899	0.10893800924873	0.0438314202425888	NA	0.289192184406057	0.431175175445893	0.187063601040594	0.189155685874877	0.0789096492441933	0.160701575459747	-0.150740689227907	0.111822474200443	0.325245449026248	0.232096267546942	0.466685511395779	0.23378894707193	0.172810194514916	0.20181985937213	0.103857160772783	-0.0557336848316874	0.192157779363765	0.173768562705513	0.152824463362784	-0.232625853930107	0.392153318883125	0.450787722681467	0.267557976426031	-0.0357103200764047	0.224694771973152	0.320831869117065	0.259863082423027	0.00631786191850578	0.356493960729615	0.144611986824909	0.308910911490127	0.0258838355410327	-0.137226147366367	0.234384870845099	0.406117363666524
PDCD1LG2	0.433354314194485	0.378966065286495	0.417934802674501	0.357011206123582	0.130107348880006	0.33580366963538	0.558879104093699	0.132160234255782	0.332337928652934	0.3778930906514	0.018623890310148	0.363908229786533	-0.00226479938237331	0.667442737837921	0.315037576377887	0.498837954388057	0.566308388161951	0.235859047006045	0.247281868329178	0.307036239979466	0.387863212561778	-0.195188057746968	0.323882941988497	0.0649195448531325	0.218596632122173	0.365559442929312	0.69918231836274	0.4886176680072	0.449698957031372	0.27265106123305	0.314360414819571	0.617429160197405	0.7206506093796	0.501679923866484	0.100369780696542	0.29566831358561	0.289192184406057	NA	0.0860560339599585	0.111348400083	0.0484138594089918	-0.0269751757226001	0.206109525502655	0.0380428071001442	0.215991065826868	0.543405488823382	0.0498372354742703	0.631413715111879	0.407941441837888	0.353999976871457	0.117829096237065	0.0236144047733849	-0.209904528307378	-0.125616207536205	0.16601842429562	0.107978294383959	0.0941872756817393	0.512278644882803	0.285789630774653	0.347529110379669	-0.151822230737647	0.456103512123009	0.54697566977517	0.348585022864651	0.172034833897034	0.313810139981398	0.333722672579304	0.406596863150255	0.0828148682537203	0.0695607144652405	0.466931740351329	0.447152629667306
TMEM173	0.216965468863967	0.291574264367592	0.165746864333777	0.350226783878315	0.164638845638956	0.206622809954016	0.189651308707186	0.375821470576584	0.434282788838129	0.0345287462810477	-0.163813419798674	0.407940298306709	0.378182262522826	0.179100808820288	0.150082901007829	0.233531203721281	0.333601219834394	0.214908840260636	0.232681914685715	0.00648420597315678	0.374100575570625	-0.0911502650003091	0.495312671783618	0.0804687465166374	0.266177236668762	0.307108926059464	0.177593622039258	0.317118069072554	0.250418377658283	0.336487528553801	0.243964537378803	0.24800266225775	0.245367666080294	0.28640083422517	0.0952361243117207	0.122047784102752	0.431175175445893	0.0860560339599585	NA	0.289912076448861	0.199523680895215	0.304628047754081	0.23196177832483	0.0628451487996583	0.276454237714393	0.287260777655745	0.296365632964449	0.286595137186713	0.0413927531919164	0.143501555121555	0.294645302411309	0.226456728167343	0.161792001264592	0.277496515233583	0.302792021612802	0.0511833799464266	-0.0650123449398389	0.333275907051742	0.415961883978973	0.308624269172779	0.0620282856632721	0.251266423914857	0.325844125336757	0.186804214197199	0.125405486902235	0.229637763604511	0.0255280151082911	0.281062623625472	0.0798033561167313	-0.11908459948952	0.277508619561975	0.386888845730026
TNFRSF13B	0.512396543079277	0.508382624408884	0.347087245920909	0.62448859619772	0.259967216203223	0.184527979250387	0.0993166628665955	0.141372440778411	0.13476473705437	-0.0525426914487371	-0.0486038640451855	0.445532479642514	0.302142096009748	0.141766656367726	0.335025789136249	0.580083111072372	0.212587854549954	0.224211301359284	0.252388068809759	-0.0157633087376993	0.584792871217174	-0.0284081364047935	0.254280380588641	0.0128955952876922	0.219097440581155	0.734541265900747	0.145003929799503	0.509519235901185	0.150860005744501	0.584838462308601	0.13655924550456	0.309577114151863	0.229231527559216	0.536650740263258	0.0312455948012394	0.074807147653159	0.187063601040594	0.111348400083	0.289912076448861	NA	0.455948587423061	0.275659794709972	0.736574204030546	0.20721674771975	0.287159348499232	0.354341788258355	0.134316705607857	0.296322632824402	0.0253815147127618	0.169243169456318	0.0690784306696537	0.134369347512674	0.192996355586939	0.151448175848362	0.403430154691194	0.023456244696387	-0.160999188004086	0.539380353978844	0.352386467629069	0.398894275692335	-0.0252868940450583	0.545289052358514	0.372037669313824	0.228300678204498	-0.110549798574427	0.242989690874192	0.124122935752693	0.515119499425807	-0.00814477026494082	-0.0510267807430218	0.430810594085166	0.406263664214853
TNFRSF13C	0.316502788060832	0.334007100573499	0.322302725025946	0.401895476257672	0.164878357723113	0.154940159654903	0.178276285292144	0.110012583412368	0.127937302010247	-0.158445462240851	0.0853814604525453	0.232475532592816	0.235104099775767	-0.0273394378343479	0.0413751114085275	0.30998274087972	0.0901913539517164	0.0908884079107745	0.119043999697159	-0.319952879368053	0.308317101134303	-0.0860823743345019	0.1835585067317	-0.0426806340641343	0.205710892083095	0.37328112662397	0.108531603890682	0.223093575004605	0.0795207185635587	0.178140392348765	-0.0109515300085242	0.190820632451049	0.11298801859834	0.30812179696691	0.00507014458192308	0.167541359992077	0.189155685874877	0.0484138594089918	0.199523680895215	0.455948587423061	NA	0.00221571886938256	0.443970177509437	0.219530667675523	0.131191414127885	0.235876324021777	-0.0896852648799811	0.182578967143152	0.0591207071854918	0.043663711179921	0.00596522644001048	0.0190501340648404	0.367049000407369	0.0223577155719572	0.27748494247604	0.176273286512102	0.0158930310539188	0.274421333481769	0.234611156767342	0.367968680703868	-0.0018454610411031	0.334523257892056	0.321462836602203	-0.0449005923187431	-0.161845344298919	0.204427605245252	-0.108484364984382	0.242842461682913	-0.169299289588931	0.124606708014453	0.171119683026947	0.217001100749984
TNFRSF14	0.22555652027039	0.40664441303211	0.247184063619988	0.232984952089967	0.33156460243685	0.315084244711669	0.00732778301053463	0.306523415473128	0.171614982352021	-0.16868899259559	-0.306391753051354	0.466836224173236	0.438723996192103	0.230669105861078	0.309825175976739	0.245008701346968	0.21678323442111	0.290929566755507	0.32064646803987	0.0830784131782918	0.347616302216119	-0.100730184508216	0.365833425480622	0.243506368672977	0.0643781241146507	0.383053604492123	0.0622488513861262	0.212657850057982	0.326303876390731	0.445055775494188	0.445784182553673	0.0260963437105786	0.118130673812479	0.202720652598142	0.283090296813857	-0.00679699567430937	0.0789096492441933	-0.0269751757226001	0.304628047754081	0.275659794709972	0.00221571886938256	NA	0.147694052028426	-0.0434030387607646	0.452108389895648	0.217169465005248	0.42367184239125	0.0978381422927723	-0.0724027397794931	-0.0508424621281044	0.338701537231104	0.213395730430192	0.330861277512502	0.560092038392486	0.454077551424775	0.00238063451965399	-0.319696467802591	0.379823315079041	0.360765452390537	0.131037142616674	0.144512126381366	0.284565095387595	0.088303250456893	0.220218984224219	0.124001987649393	0.198738143571108	-0.00333731982715029	0.421201693217116	0.00103032886484292	-0.236782361892082	0.443408934544961	0.471034215585457
TNFRSF17	0.512197489519606	0.451591869764215	0.341108666482244	0.595682285978404	0.173784003428733	0.187524685259715	0.153430387864383	0.172684989857249	0.0486899269686105	-0.0177321176854121	-0.0290502997869506	0.419023829130295	0.257287425685496	0.134092406268832	0.254173504246944	0.54394117773374	0.159052749726833	0.177182250080219	0.200042978093165	-0.0619399753438362	0.534094997103342	-0.0914622903778352	0.167842967336755	0.0104413403989907	0.223563184381084	0.713587653788043	0.209482221204178	0.472960297224781	0.124323514803014	0.507310476384843	0.081579882686505	0.395645863103464	0.257091514972746	0.557742987036545	-0.0454418838292573	0.135103638939011	0.160701575459747	0.206109525502655	0.23196177832483	0.736574204030546	0.443970177509437	0.147694052028426	NA	0.188798200772427	0.183677705636231	0.384647583943444	0.112488208928537	0.333891171879596	0.0953592726466757	0.222122796271905	0.0477764981741239	0.165639455691518	0.119137410359393	0.110340526212418	0.346596946115071	0.000533557902701272	-0.157465085784556	0.520615291401251	0.246574573523051	0.339658313575647	-0.0212085566940428	0.488074593593982	0.438482473646574	0.187260687275185	-0.0853699504654001	0.167224038999734	0.0981033400564451	0.442802947858058	-0.0226585514340633	0.0208060397040383	0.423276193879223	0.354394196632418
TNFRSF18	0.300681276236438	0.262503192903334	0.261645172038585	0.0288112303935014	-0.139117765883649	0.21455166588497	0.00637394407989149	-0.134737890938044	0.0138452843059499	-0.166329716994891	0.286380987317435	-0.0356119040481215	0.0372565761503242	-0.153874198082921	0.0481337399035596	0.262642891404565	-0.133962886757405	0.00465569627033735	0.0653871847925864	-0.190120020995356	0.0647348582577904	0.246669078367003	-0.115874323447539	0.0848862777524674	0.16430859622895	0.221030208448869	0.0815755312988274	0.0229967632573602	0.0337610509936651	-0.0509029276530457	0.0140194636354494	0.143297336661434	-0.0372945664304298	0.205575821436419	-0.102283040064532	0.156889135316622	-0.150740689227907	0.0380428071001442	0.0628451487996583	0.20721674771975	0.219530667675523	-0.0434030387607646	0.188798200772427	NA	0.232005671024392	0.169323695142118	-0.13235290924083	-0.0912325450825521	-0.0112560340733557	-0.0306582934597623	0.0444534577900384	-0.0886998209946114	0.24477970886775	-0.213788160223113	0.0369356567620902	-0.0808176787858708	0.305089608549542	-0.00405579616214354	0.0557245246854229	0.211495238912144	0.0229589582612508	0.175381849363649	0.173488755473668	-0.218988607664992	-0.121775946415863	-0.116470918349248	-0.108578025830245	0.0323658109856375	0.180120752635697	0.215843700180944	0.12693455211675	0.0586618099015302
TNFRSF4	0.38616223940173	0.531178333039203	0.448910817270353	0.270948031768077	0.214222905133227	0.433152592350056	0.211281404862108	0.215443215399484	0.34345308235491	-0.0583021208747248	-0.0877622836064714	0.35710076539722	0.258407302563189	0.271100660952137	0.375235522446344	0.382619596084193	0.288503159199277	0.290487441839087	0.313977015761189	0.182557980569995	0.34640614175646	0.0361842101441265	0.373358348375848	0.215185205762197	0.0939326524223295	0.48332826328937	0.124209269358514	0.312710079491315	0.449363476178628	0.369088368429688	0.478678401843777	0.218628503763138	0.228277001652847	0.34350247432546	0.250410783677695	0.179155816055407	0.111822474200443	0.215991065826868	0.276454237714393	0.287159348499232	0.131191414127885	0.452108389895648	0.183677705636231	0.232005671024392	NA	0.378448648416908	0.173806389305489	0.195354715037727	0.0905298276896229	0.111750762293199	0.266724209628538	0.0607714194892096	0.346902529710436	0.292989316279774	0.349098766838319	0.0906243221736141	0.034495979764178	0.393900329015056	0.369182181012369	0.415712991299545	0.116271022921386	0.448196632198704	0.312536509330578	0.224929111175383	0.102941842544415	0.332895471785147	0.117757736745357	0.360111796009692	0.00632824443428938	-0.100024671702908	0.449267811585004	0.483507250876779
TNFRSF9	0.642131981824319	0.628952906999727	0.594018521664074	0.515519654221449	0.129265624276201	0.476578761302197	0.415913127833505	0.291003791354475	0.286977419393585	0.147713533422227	-0.0467363811703022	0.464826809232225	0.211401169070968	0.429542249676851	0.26181068630407	0.723929523434228	0.392497757629509	0.308036922570498	0.339617714587385	0.0989151607389678	0.578113390314811	-0.122306537934361	0.317280287964935	0.110224622831512	0.321462937305498	0.624711347305242	0.528758632499742	0.556705252313179	0.466574194731566	0.43209731175887	0.470359259611521	0.615218538914681	0.513583097449604	0.716880167093935	0.179192972822658	0.244073129593958	0.325245449026248	0.543405488823382	0.287260777655745	0.354341788258355	0.235876324021777	0.217169465005248	0.384647583943444	0.169323695142118	0.378448648416908	NA	0.127676122357181	0.439370857245373	0.226480806798824	0.323230278143875	0.312384101679125	0.266271040411764	0.106162031629114	0.182428905521104	0.282704742182807	0.0572780194829899	-0.00112013355360037	0.558075052110628	0.447035971884464	0.458115952185962	0.0732258226505478	0.639422715222459	0.592272918351468	0.213870309511304	0.0950991205344851	0.308537940474721	0.160040181504516	0.487058869205479	0.072763736750376	0.0462738322418595	0.598911408152921	0.562273780160391
TNFSF13	0.0256102069845409	0.179623754254858	0.0568622331668584	0.216994685163194	0.200877233158257	0.158527548658402	0.110554764703346	0.249080416535917	0.076771126048361	-0.0567117173276102	-0.0287388624931076	0.259478130388089	0.288723366304716	0.319025758108613	0.202416135504291	0.0847219842416481	0.331928795002262	0.153562231311456	0.142663588934349	0.241158413601969	0.217191858138964	0.0505272252078079	0.197461475836151	0.122790817822345	0.0554801799291463	0.219160647026799	0.0540555364307739	0.198488776995298	0.172644525443697	0.334356106345309	0.154819681236293	0.0950668871780012	0.252672144531942	0.0549679358776908	0.128147687978492	-0.0789811521927523	0.232096267546942	0.0498372354742703	0.296365632964449	0.134316705607857	-0.0896852648799811	0.42367184239125	0.112488208928537	-0.13235290924083	0.173806389305489	0.127676122357181	NA	0.189670181381751	-0.0117978078703324	0.0517576950862591	0.129519306221964	0.192244485811511	-0.0895041247187169	0.337701755122441	0.145293960228481	0.000277903782103665	-0.221096270235985	0.309524081955092	0.283694003795281	0.0736265017696135	-0.0862710304461003	0.149463458755115	0.0510978358984635	0.190387904900501	0.116020631858933	0.268870727701792	0.135798990738222	0.227171197491764	-0.0336545631658304	-0.245432228454663	0.228045142255635	0.215081391046397
TNFSF13B	0.372306974315244	0.38848798302571	0.361173378002518	0.594329314016462	0.39253390430376	0.144172348727872	0.506332868476766	0.252384814040174	0.427087180332179	0.320837082335145	-0.117889080104307	0.570507761937967	0.218816809465196	0.751966163076813	0.383620629404428	0.475577492826525	0.750761926486253	0.275649838636113	0.291904799858908	0.154507248786219	0.607635204667976	-0.248510097233698	0.491063487887895	-0.0379714037681643	0.381288919832268	0.440502347752844	0.411598216815054	0.611638119009344	0.301648881739312	0.465663144092909	0.260712316047789	0.626900798810006	0.808765878235996	0.517173799235067	0.108132666406078	0.0540348151175024	0.466685511395779	0.631413715111879	0.286595137186713	0.296322632824402	0.182578967143152	0.0978381422927723	0.333891171879596	-0.0912325450825521	0.195354715037727	0.439370857245373	0.189670181381751	NA	0.240203812949589	0.535201066820892	0.0541561153011174	-0.0549149649112516	-0.180240320841895	-0.0567296440426905	0.336666810229605	0.118001983359439	-0.166888177302428	0.726274458846427	0.426172329424089	0.412782183940426	-0.262189975685704	0.525916725063517	0.524910609371483	0.502424964505638	-0.0138195223187596	0.513934699035501	0.353368222495304	0.580580853386069	-0.0773277610667596	-0.120988578981749	0.458932520971217	0.492021091744485
TNFSF18	0.160794999001402	0.101887132840123	0.0860431382398731	0.144610672460289	-0.0131879898035516	0.093681329276583	0.262418320604853	0.106195124132673	0.173121232329275	0.223110158738703	-0.0928947340990715	0.173123445371229	-0.0720294540102532	0.279289332680036	0.106270312853517	0.184701421630905	0.25174518400245	0.0684175292967946	0.0517926120460056	0.208922293700214	0.12557300142406	-0.243562550895325	0.207704002631962	-0.0235948076447386	-0.0268254913735327	0.123950645728107	0.375002795981948	0.252520621014737	0.224825411198629	0.120096767817891	0.118673151795902	0.265796592043054	0.320134605186388	0.221363143097585	0.0412090423882693	0.250586743604384	0.23378894707193	0.407941441837888	0.0413927531919164	0.0253815147127618	0.0591207071854918	-0.0724027397794931	0.0953592726466757	-0.0112560340733557	0.0905298276896229	0.226480806798824	-0.0117978078703324	0.240203812949589	NA	0.182045695634855	0.11869520319775	0.120166914591189	-0.119260825072043	0.0334657830251934	0.0689005546043336	0.0606008166738521	-0.0169582520395901	0.201924061932465	0.121991270764369	0.130754879218709	-0.059119342548874	0.151111631127247	0.287074924663519	0.193128108256573	0.117584892254506	0.058192611687943	0.0850502626196767	0.125231196333968	0.076524712768068	0.0956936281203964	0.158759633742401	0.171697497683951
TNFSF4	0.238301650721987	0.160507065755825	0.121570632087961	0.373900823730153	0.193243366653458	-0.0489737543606489	0.293500163976578	0.0934411195596964	0.246478413888973	0.28889322632229	-0.029785352518526	0.241047981267463	0.0709296777236579	0.416421806526352	0.277321350008433	0.305358882606503	0.371130510493307	0.108306803229734	0.104523959096995	0.156646764717763	0.355314079278313	-0.0556952844957124	0.156126253524843	-0.0111242170027703	0.270008987588109	0.248009497322514	0.154187433864756	0.434439587391419	0.0981136170262339	0.264799904852846	0.150925591690639	0.429046315542552	0.440818164880926	0.325817427121761	0.0635899474606474	-0.0270946468761292	0.172810194514916	0.353999976871457	0.143501555121555	0.169243169456318	0.043663711179921	-0.0508424621281044	0.222122796271905	-0.0306582934597623	0.111750762293199	0.323230278143875	0.0517576950862591	0.535201066820892	0.182045695634855	NA	-0.0206457860474808	-0.0336451750624774	-0.209713125488216	-0.127770160443822	0.053294170577243	0.0290134652779719	-0.0465032816572498	0.389420796242878	0.143911468370613	0.286348979291114	-0.267839298714574	0.299568190812335	0.317291006736403	0.477327932928469	-0.0510832877686823	0.356106297830693	0.425633272638083	0.292284335379353	-0.0554864266424011	-0.0648956863710058	0.210759657299304	0.183391656856287
